gameId,timestamp,winnerTotal,loserTotal,GoldDifference
2885245618,1200346,5226,1369,3857
2885245618,1260374,4895,1663,3232
2885245618,1320404,3648,3505,143
2885245618,1380435,4916,3092,1824
2885245618,1440443,6465,3122,3343
2885245618,1500464,2263,2374,-111
2885245618,1560465,4018,2158,1860
2885245618,1620465,4750,2113,2637
2885270406,0,2500,2500,0
2885270406,60023,539,0,539
2885270406,120062,1279,270,1009
2885270406,180087,2783,1479,1304
2885270406,240112,3065,2929,136
2885270406,300123,1696,1724,-28
2885270406,360146,3558,2648,910
2885270406,420167,1758,1627,131
2885270406,480179,1578,2727,-1149
2885270406,540192,2949,3600,-651
2885270406,600204,3121,4216,-1095
2885270406,660219,2765,2644,121
2885270406,720237,4103,3828,275
2885270406,780241,5942,1546,4396
2885270406,840269,2735,1391,1344
2885270406,900274,4319,2755,1564
2885270406,960275,4639,3585,1054
2885270406,1020291,2988,1455,1533
2885270406,1080306,3617,4027,-410
2885270406,1140336,4120,5510,-1390
2885270406,1200360,7151,1487,5664
2885270406,1260360,3580,2011,1569
2885270406,1320379,1898,6581,-4683
2885270406,1380400,3493,2270,1223
2885270406,1440417,5741,2115,3626
2885270406,1500445,3989,4218,-229
2885270406,1560474,3537,1905,1632
2885270406,1620474,8276,1759,6517
2885320394,0,2500,2500,0
2885320394,60004,550,0,550
2885320394,120020,429,405,24
2885320394,180084,1501,2233,-732
2885320394,240089,2858,3039,-181
2885320394,300105,4397,939,3458
2885320394,360125,3964,1326,2638
2885320394,420126,5399,2902,2497
2885320394,480150,2387,3116,-729
2885320394,540156,2176,2035,141
2885320394,600165,4452,4249,203
2885320394,660167,5702,4585,1117
2885320394,720182,3902,2364,1538
2885320394,780185,4001,3042,959
2885320394,840210,2570,3533,-963
2885320394,900211,4472,1476,2996
2885320394,960230,6713,2944,3769
2885320394,1020260,4666,3011,1655
2885320394,1080281,3577,3290,287
2885320394,1140295,2876,2290,586
2885320394,1200298,5519,2822,2697
2885320394,1260302,9028,5189,3839
2885320394,1320326,4858,6207,-1349
2885320394,1380326,5009,4588,421
2885320394,1440341,8195,4794,3401
2885320394,1500358,9605,3013,6592
2885320394,1560367,4275,4133,142
2885320394,1620398,7248,4103,3145
2885428447,0,7000,7000,0
2885428447,60029,1400,15,1385
2885428447,120057,2031,2691,-660
2885428447,180086,3841,5333,-1492
2885428447,240117,4951,6972,-2021
2885428447,300147,5964,2358,3606
2885428447,360176,2789,4244,-1455
2885428447,420205,5406,6109,-703
2885428447,480234,2663,4706,-2043
2885428447,540264,5339,5501,-162
2885428447,600294,2090,6883,-4793
2885428447,660324,2063,5471,-3408
2885428447,720354,2919,7578,-4659
2885428447,780366,3855,9094,-5239
2885428447,840367,6214,11224,-5010
2885428447,900368,5265,6950,-1685
2885428447,960396,7747,8486,-739
2885428447,1020425,880,5950,-5070
2885428447,1080458,2035,8800,-6765
2885428447,1140460,2939,3672,-733
2885428447,1200485,4092,5185,-1093
2885428447,1260499,7592,5699,1893
2885428447,1320531,8745,2693,6052
2885428447,1380559,10708,5569,5139
2885428447,1440564,6146,5976,170
2885428447,1500583,4793,9028,-4235
2885428447,1560600,3806,9951,-6145
2885428447,1620600,8756,8688,68
2885444232,0,7000,7000,0
2885444232,60021,1450,350,1100
2885444232,120029,2194,2962,-768
2885444232,180073,4524,5549,-1025
2885444232,240076,4891,6908,-2017
2885444232,300109,6653,8285,-1632
2885444232,360134,10609,2459,8150
2885444232,420150,8824,4697,4127
2885444232,480156,9159,5772,3387
2885444232,540157,5051,9530,-4479
2885444232,600186,3361,2580,781
2885444232,660214,5962,3883,2079
2885444232,720229,8577,3058,5519
2885444232,780233,12955,2015,10940
2885444232,840241,8033,4265,3768
2885444232,900250,11020,7629,3391
2885444232,960269,7880,4301,3579
2885444232,1020285,10786,3788,6998
2885444232,1080307,11963,4871,7092
2885444232,1140322,11140,4780,6360
2885444232,1200354,7674,7229,445
2885444232,1260369,8028,3569,4459
2885444232,1320396,3126,4886,-1760
2885444232,1380426,3295,5304,-2009
2885444232,1440452,3859,8453,-4594
2885444232,1500483,5558,7038,-1480
2885444232,1560509,7351,7242,109
2885444232,1620509,11580,2023,9557
2885555398,0,2500,2500,0
2885555398,60022,0,0,0
2885555398,120031,569,404,165
2885555398,180081,1833,1420,413
2885555398,240113,3109,2207,902
2885555398,300144,2959,3728,-769
2885555398,360173,3823,4503,-680
2885555398,420202,2556,946,1610
2885555398,480204,1472,2748,-1276
2885555398,540232,2817,2546,271
2885555398,600261,2660,2722,-62
2885555398,660262,3366,3872,-506
2885555398,720276,3742,3773,-31
2885555398,780306,2684,2268,416
2885555398,840319,4587,3298,1289
2885555398,900352,3787,4015,-228
2885555398,960380,1535,5981,-4446
2885555398,1020388,2659,3919,-1260
2885555398,1080411,4165,1584,2581
2885555398,1140420,2760,3454,-694
2885555398,1200438,4455,4960,-505
2885555398,1260463,4865,3423,1442
2885555398,1320488,5693,4174,1519
2885555398,1380511,4927,5848,-921
2885555398,1440514,2621,3854,-1233
2885555398,1500534,5277,4490,787
2885555398,1560553,12360,3669,8691
2885555398,1620553,12591,3611,8980
2885560162,0,2500,2500,0
2885560162,60024,0,0,0
2885560162,120055,385,402,-17
2885560162,180073,1389,2108,-719
2885560162,240102,2875,2117,758
2885560162,300126,4199,3213,986
2885560162,360132,938,4949,-4011
2885560162,420150,2226,1150,1076
2885560162,480173,2069,2589,-520
2885560162,540187,4462,4305,157
2885560162,600219,4817,2770,2047
2885560162,660247,3763,3123,640
2885560162,720261,1958,3009,-1051
2885560162,780287,5189,2929,2260
2885560162,840294,3043,4095,-1052
2885560162,900323,3649,1910,1739
2885560162,960336,5759,2877,2882
2885560162,1020338,2192,5889,-3697
2885560162,1080370,1884,1876,8
2885560162,1140385,3298,3292,6
2885560162,1200395,7935,3559,4376
2885560162,1260415,5347,2522,2825
2885560162,1320437,2417,1919,498
2885560162,1380473,3997,2307,1690
2885560162,1440499,3630,4291,-661
2885560162,1500514,2406,2750,-344
2885560162,1560517,5725,3726,1999
2885560162,1620517,8702,3502,5200
2885579729,0,2500,2500,0
2885579729,60008,0,0,0
2885579729,120014,408,503,-95
2885579729,180033,1785,1832,-47
2885579729,240048,2424,3191,-767
2885579729,300097,3637,4624,-987
2885579729,360109,1765,3792,-2027
2885579729,420126,1709,1369,340
2885579729,480154,3404,1874,1530
2885579729,540165,2495,2924,-429
2885579729,600186,1915,3008,-1093
2885579729,660211,3978,2463,1515
2885579729,720221,3325,2945,380
2885579729,780246,5974,1321,4653
2885579729,840270,2381,3432,-1051
2885579729,900273,3421,6624,-3203
2885579729,960303,4240,1759,2481
2885579729,1020323,3648,4854,-1206
2885579729,1080335,3659,1525,2134
2885579729,1140338,3438,3791,-353
2885579729,1200342,4595,1824,2771
2885579729,1260343,4254,1934,2320
2885579729,1320350,7646,2107,5539
2885579729,1380361,2843,2995,-152
2885579729,1440387,5274,3278,1996
2885579729,1500419,3695,421,3274
2885579729,1560444,5210,3325,1885
2885579729,1620444,7273,2715,4558
2885593555,0,2500,2500,0
2885593555,60010,0,0,0
2885593555,120037,523,420,103
2885593555,180092,1823,1713,110
2885593555,240096,3172,2333,839
2885593555,300106,2886,1012,1874
2885593555,360136,1587,2740,-1153
2885593555,420145,3151,2419,732
2885593555,480156,2871,4013,-1142
2885593555,540189,4223,3166,1057
2885593555,600196,3302,1239,2063
2885593555,660209,4960,2772,2188
2885593555,720220,6950,2190,4760
2885593555,780248,1604,3326,-1722
2885593555,840264,2653,4160,-1507
2885593555,900276,3862,2222,1640
2885593555,960297,6653,2231,4422
2885593555,1020327,8369,3746,4623
2885593555,1080341,6819,4194,2625
2885593555,1140365,1449,2162,-713
2885593555,1200371,4606,1743,2863
2885593555,1260396,4506,1688,2818
2885593555,1320425,2662,3386,-724
2885593555,1380434,4602,940,3662
2885593555,1440460,3412,2348,1064
2885593555,1500466,4611,2061,2550
2885593555,1560490,8548,2071,6477
2885593555,1620490,8436,1897,6539
2885610650,0,2500,2500,0
2885610650,60008,0,50,-50
2885610650,120026,468,413,55
2885610650,180039,1869,1760,109
2885610650,240058,2752,2647,105
2885610650,300082,5108,2654,2454
2885610650,360110,1924,2646,-722
2885610650,420139,2012,3314,-1302
2885610650,480153,3568,3226,342
2885610650,540161,4572,3345,1227
2885610650,600187,3908,5030,-1122
2885610650,660202,2541,2947,-406
2885610650,720225,4003,5128,-1125
2885610650,780260,3388,2224,1164
2885610650,840276,3327,1829,1498
2885610650,900301,3905,4208,-303
2885610650,960313,4766,2808,1958
2885610650,1020326,4188,3642,546
2885610650,1080328,1805,1782,23
2885610650,1140344,5015,3286,1729
2885610650,1200365,3722,2160,1562
2885610650,1260392,4048,3182,866
2885610650,1320421,7172,1762,5410
2885610650,1380453,2154,2086,68
2885610650,1440480,3632,2479,1153
2885610650,1500485,4705,2064,2641
2885610650,1560502,5583,4007,1576
2885610650,1620502,8345,2654,5691
2885882262,0,2500,2500,0
2885882262,60024,0,0,0
2885882262,120035,403,480,-77
2885882262,180036,1842,1810,32
2885882262,240044,3224,1519,1705
2885882262,300047,1721,849,872
2885882262,360068,3067,1772,1295
2885882262,420090,1708,2234,-526
2885882262,480092,2567,976,1591
2885882262,540120,2970,2386,584
2885882262,600142,4083,2858,1225
2885882262,660150,3635,4438,-803
2885882262,720152,2619,393,2226
2885882262,780157,3949,2670,1279
2885882262,840170,3736,2890,846
2885882262,900193,3038,1836,1202
2885882262,960222,4294,1452,2842
2885882262,1020266,4391,2693,1698
2885882262,1080276,5137,3299,1838
2885882262,1140292,5352,3287,2065
2885882262,1200320,3240,985,2255
2885882262,1260348,3547,2916,631
2885882262,1320377,4163,2565,1598
2885882262,1380397,4075,3832,243
2885882262,1440416,4758,2231,2527
2885882262,1500430,5114,3996,1118
2885882262,1560459,6876,2402,4474
2885882262,1620459,4521,3594,927
2886166092,0,2500,2500,0
2886166092,60020,0,0,0
2886166092,120033,388,612,-224
2886166092,180036,1556,1527,29
2886166092,240070,2592,2124,468
2886166092,300100,4069,3244,825
2886166092,360105,5301,2737,2564
2886166092,420132,2707,3778,-1071
2886166092,480162,2322,969,1353
2886166092,540170,2571,2199,372
2886166092,600178,3142,2994,148
2886166092,660191,5375,3176,2199
2886166092,720194,1820,2525,-705
2886166092,780212,2554,1079,1475
2886166092,840234,2256,2438,-182
2886166092,900252,3563,2541,1022
2886166092,960265,5747,3282,2465
2886166092,1020279,3441,3867,-426
2886166092,1080285,4549,1086,3463
2886166092,1140299,4117,1924,2193
2886166092,1200316,4850,3823,1027
2886166092,1260322,5141,3910,1231
2886166092,1320328,5105,1314,3791
2886166092,1380353,7812,1774,6038
2886166092,1440355,9169,1933,7236
2886166092,1500370,1993,3207,-1214
2886166092,1560397,4158,2872,1286
2886166092,1620397,4460,3376,1084
2886198954,0,2500,2500,0
2886198954,60015,0,0,0
2886198954,120036,198,345,-147
2886198954,180047,1543,1603,-60
2886198954,240060,2587,3032,-445
2886198954,300106,2007,2859,-852
2886198954,360127,1850,2025,-175
2886198954,420141,3167,3125,42
2886198954,480162,2521,2432,89
2886198954,540187,3834,4053,-219
2886198954,600198,3187,3000,187
2886198954,660212,3583,2455,1128
2886198954,720237,4955,4012,943
2886198954,780238,1645,3424,-1779
2886198954,840247,3300,4888,-1588
2886198954,900261,4852,5617,-765
2886198954,960265,5819,6367,-548
2886198954,1020265,4455,6295,-1840
2886198954,1080292,7010,5993,1017
2886198954,1140317,4023,5013,-990
2886198954,1200347,6164,3891,2273
2886198954,1260366,3656,4582,-926
2886198954,1320392,6336,5833,503
2886198954,1380398,3884,4741,-857
2886198954,1440412,2603,4583,-1980
2886198954,1500440,3714,4933,-1219
2886198954,1560444,7038,5948,1090
2886198954,1620444,9325,5859,3466
2886204374,0,2500,2500,0
2886204374,60008,0,0,0
2886204374,120019,477,293,184
2886204374,180074,1391,1757,-366
2886204374,240089,2416,2824,-408
2886204374,300118,2867,4207,-1340
2886204374,360136,3517,4051,-534
2886204374,420149,4557,4277,280
2886204374,480163,3117,4770,-1653
2886204374,540181,4253,1236,3017
2886204374,600201,2625,2309,316
2886204374,660209,3871,3868,3
2886204374,720230,5089,3570,1519
2886204374,780263,5466,2445,3021
2886204374,840278,6490,3101,3389
2886204374,900310,2520,2977,-457
2886204374,960313,3805,3313,492
2886204374,1020315,2851,1419,1432
2886204374,1080345,3037,3194,-157
2886204374,1140346,3388,2617,771
2886204374,1200361,4313,2285,2028
2886204374,1260394,6226,3087,3139
2886204374,1320419,5179,2083,3096
2886204374,1380430,5975,2046,3929
2886204374,1440459,4010,4638,-628
2886204374,1500490,4453,2541,1912
2886204374,1560515,5362,4711,651
2886204374,1620515,5885,5670,215
2886265663,0,2500,2500,0
2886265663,60018,0,100,-100
2886265663,120027,330,448,-118
2886265663,180046,1476,2742,-1266
2886265663,240062,2990,3392,-402
2886265663,300088,1683,3750,-2067
2886265663,360119,3323,2938,385
2886265663,420129,3246,1198,2048
2886265663,480157,3748,2875,873
2886265663,540172,1939,4293,-2354
2886265663,600186,2004,5270,-3266
2886265663,660195,1666,1564,102
2886265663,720202,3213,3575,-362
2886265663,780235,1847,2939,-1092
2886265663,840235,4331,3879,452
2886265663,900239,757,3070,-2313
2886265663,960249,2545,4560,-2015
2886265663,1020277,6583,1319,5264
2886265663,1080301,3068,3962,-894
2886265663,1140316,4524,2744,1780
2886265663,1200330,3762,4750,-988
2886265663,1260340,5140,3528,1612
2886265663,1320348,2500,2992,-492
2886265663,1380351,3851,2831,1020
2886265663,1440377,3356,5046,-1690
2886265663,1500400,4774,4111,663
2886265663,1560432,8394,1807,6587
2886265663,1620432,10125,2742,7383
2886290788,0,7000,7000,0
2886290788,60010,1979,100,1879
2886290788,120022,3569,2387,1182
2886290788,180066,4471,4080,391
2886290788,240096,3283,5544,-2261
2886290788,300109,3131,7574,-4443
2886290788,360117,6266,2248,4018
2886290788,420132,7241,4123,3118
2886290788,480145,4180,5848,-1668
2886290788,540178,2202,2096,106
2886290788,600186,2851,5189,-2338
2886290788,660187,5362,3258,2104
2886290788,720215,4321,5057,-736
2886290788,780222,4742,2385,2357
2886290788,840246,2453,4303,-1850
2886290788,900271,3357,3515,-158
2886290788,960300,3324,4116,-792
2886290788,1020301,5746,2185,3561
2886290788,1080318,5244,6259,-1015
2886290788,1140329,6311,1857,4454
2886290788,1200334,8177,3780,4397
2886290788,1260349,9902,3187,6715
2886290788,1320359,3512,6249,-2737
2886290788,1380365,7270,5168,2102
2886290788,1440377,9037,6058,2979
2886290788,1500392,8058,5576,2482
2886290788,1560418,9965,4129,5836
2886290788,1620418,8919,2423,6496
2886307161,0,7000,7000,0
2886307161,60008,1500,56,1444
2886307161,120038,2123,2726,-603
2886307161,180068,3369,4056,-687
2886307161,240074,2155,6658,-4503
2886307161,300104,5002,4721,281
2886307161,360134,4566,7414,-2848
2886307161,420163,5220,5205,15
2886307161,480194,2083,4701,-2618
2886307161,540224,3716,3905,-189
2886307161,600254,4208,6310,-2102
2886307161,660284,3737,5938,-2201
2886307161,720288,5984,8599,-2615
2886307161,780316,5390,3859,1531
2886307161,840323,5267,6540,-1273
2886307161,900353,2343,9737,-7394
2886307161,960382,7121,3632,3489
2886307161,1020396,8240,6392,1848
2886307161,1080426,4803,7835,-3032
2886307161,1140443,7326,5701,1625
2886307161,1200469,2784,2808,-24
2886307161,1260479,5138,5393,-255
2886307161,1320494,4078,4135,-57
2886307161,1380523,5545,2547,2998
2886307161,1440551,4676,4755,-79
2886307161,1500553,6228,7087,-859
2886307161,1560579,7894,7310,584
2886307161,1620579,8146,5971,2175
2886315924,0,2500,2500,0
2886315924,60005,0,0,0
2886315924,120037,361,381,-20
2886315924,180076,2044,1642,402
2886315924,240107,2034,3032,-998
2886315924,300137,1992,2386,-394
2886315924,360170,3636,1662,1974
2886315924,420172,2615,1817,798
2886315924,480173,2755,1566,1189
2886315924,540177,1073,2038,-965
2886315924,600190,3257,1839,1418
2886315924,660201,3868,2839,1029
2886315924,720205,2117,3295,-1178
2886315924,780214,4138,4332,-194
2886315924,840224,4288,3673,615
2886315924,900253,1877,1470,407
2886315924,960262,4412,2049,2363
2886315924,1020294,3621,3368,253
2886315924,1080299,3335,4040,-705
2886315924,1140310,1770,4134,-2364
2886315924,1200338,4222,1293,2929
2886315924,1260365,5971,3128,2843
2886315924,1320375,3724,3530,194
2886315924,1380401,4021,3697,324
2886315924,1440415,7395,2463,4932
2886315924,1500448,3617,3005,612
2886315924,1560453,6866,2878,3988
2886315924,1620453,8054,2354,5700
2886322944,0,2500,2500,0
2886322944,60010,10,30,-20
2886322944,120012,277,886,-609
2886322944,180039,1393,2154,-761
2886322944,240048,2510,3921,-1411
2886322944,300049,3128,2435,693
2886322944,360058,3816,2624,1192
2886322944,420063,568,2414,-1846
2886322944,480082,2429,1385,1044
2886322944,540091,1813,2695,-882
2886322944,600111,2899,3215,-316
2886322944,660128,1744,4149,-2405
2886322944,720146,4422,2490,1932
2886322944,780167,4224,4546,-322
2886322944,840197,4309,2115,2194
2886322944,900201,7379,2174,5205
2886322944,960230,2264,3950,-1686
2886322944,1020233,4629,2176,2453
2886322944,1080251,7134,1590,5544
2886322944,1140260,4108,2229,1879
2886322944,1200289,4638,1703,2935
2886322944,1260314,3837,3026,811
2886322944,1320343,5819,2571,3248
2886322944,1380351,4020,1807,2213
2886322944,1440365,3954,2483,1471
2886322944,1500367,4243,1582,2661
2886322944,1560395,4636,2084,2552
2886322944,1620395,9289,1434,7855
2886332004,0,2500,2500,0
2886332004,60032,0,500,-500
2886332004,120039,407,402,5
2886332004,180069,2100,1642,458
2886332004,240099,2982,3110,-128
2886332004,300120,4550,4390,160
2886332004,360150,999,1699,-700
2886332004,420158,2162,2260,-98
2886332004,480167,3724,2140,1584
2886332004,540188,3281,2030,1251
2886332004,600221,4468,3055,1413
2886332004,660246,5080,1501,3579
2886332004,720267,4996,2040,2956
2886332004,780287,4168,3341,827
2886332004,840309,4240,2919,1321
2886332004,900340,5691,2317,3374
2886332004,960344,3788,3146,642
2886332004,1020358,2118,2755,-637
2886332004,1080379,2801,2643,158
2886332004,1140394,5865,3922,1943
2886332004,1200409,1503,1547,-44
2886332004,1260414,5696,2548,3148
2886332004,1320442,3523,3231,292
2886332004,1380448,6878,3538,3340
2886332004,1440466,6150,4020,2130
2886332004,1500483,3388,4792,-1404
2886332004,1560494,4460,3156,1304
2886332004,1620494,7943,2299,5644
2886384326,0,2500,2500,0
2886384326,60028,174,5,169
2886384326,120057,633,387,246
2886384326,180086,1917,1710,207
2886384326,240092,2779,3740,-961
2886384326,300096,1221,4263,-3042
2886384326,360098,2664,1114,1550
2886384326,420134,3697,2598,1099
2886384326,480140,1912,2589,-677
2886384326,540149,3005,2758,247
2886384326,600156,5567,3600,1967
2886384326,660160,5812,3095,2717
2886384326,720169,1503,1662,-159
2886384326,780176,3201,1950,1251
2886384326,840192,3871,2511,1360
2886384326,900196,4916,2810,2106
2886384326,960214,5808,1606,4202
2886384326,1020237,5425,2077,3348
2886384326,1080238,2382,3144,-762
2886384326,1140246,1747,7505,-5758
2886384326,1200274,4004,2795,1209
2886384326,1260287,4935,2252,2683
2886384326,1320307,6650,1808,4842
2886384326,1380310,1763,1978,-215
2886384326,1440311,5863,3921,1942
2886384326,1500317,1564,674,890
2886384326,1560330,2728,1892,836
2886384326,1620350,6902,2544,4358
2886391251,0,2500,2500,0
2886391251,60002,0,0,0
2886391251,120033,406,346,60
2886391251,180082,1545,1926,-381
2886391251,240083,2871,3721,-850
2886391251,300113,1897,5793,-3896
2886391251,360145,2549,2431,118
2886391251,420177,1506,1161,345
2886391251,480205,3119,2811,308
2886391251,540232,2677,3197,-520
2886391251,600249,4231,2606,1625
2886391251,660273,1163,1108,55
2886391251,720304,2974,2341,633
2886391251,780319,3253,2405,848
2886391251,840324,5530,3506,2024
2886391251,900354,1866,5516,-3650
2886391251,960369,3203,4095,-892
2886391251,1020379,2581,2644,-63
2886391251,1080383,2442,4433,-1991
2886391251,1140404,4391,3341,1050
2886391251,1200419,3580,2049,1531
2886391251,1260421,4759,4148,611
2886391251,1320422,5133,5648,-515
2886391251,1380448,2361,3032,-671
2886391251,1440474,4626,2238,2388
2886391251,1500482,2058,2634,-576
2886391251,1560508,4536,2144,2392
2886391251,1620508,6380,2522,3858
2886401218,0,2500,2500,0
2886401218,60001,0,0,0
2886401218,120019,866,416,450
2886401218,180024,1725,1973,-248
2886401218,240055,3243,2459,784
2886401218,300093,3638,2813,825
2886401218,360098,2516,3494,-978
2886401218,420111,4398,4168,230
2886401218,480120,4831,2744,2087
2886401218,540146,4499,1086,3413
2886401218,600172,2033,2656,-623
2886401218,660174,2716,4108,-1392
2886401218,720174,2506,4945,-2439
2886401218,780192,2945,4031,-1086
2886401218,840201,4537,3258,1279
2886401218,900229,3903,1966,1937
2886401218,960238,1711,2375,-664
2886401218,1020251,3207,3610,-403
2886401218,1080261,3363,1821,1542
2886401218,1140287,5098,3455,1643
2886401218,1200300,4514,5255,-741
2886401218,1260302,4205,4138,67
2886401218,1320304,3534,2124,1410
2886401218,1380315,5051,2650,2401
2886401218,1440317,5997,2510,3487
2886401218,1500331,9562,1062,8500
2886401218,1560359,4679,1876,2803
2886401218,1620359,5199,1942,3257
2886422450,0,2500,2500,0
2886422450,60009,0,0,0
2886422450,120015,345,441,-96
2886422450,180019,1780,1878,-98
2886422450,240035,3101,1763,1338
2886422450,300038,3566,3054,512
2886422450,360049,6789,940,5849
2886422450,420077,2273,2252,21
2886422450,480095,1451,1919,-468
2886422450,540127,3824,3617,207
2886422450,600142,5133,1802,3331
2886422450,660149,6840,1194,5646
2886422450,720172,4378,3467,911
2886422450,780198,7272,1962,5310
2886422450,840226,4306,3261,1045
2886422450,900227,6097,740,5357
2886422450,960234,3264,2168,1096
2886422450,1020245,4017,3901,116
2886422450,1080255,7042,2322,4720
2886422450,1140265,6074,1942,4132
2886422450,1200272,4172,3498,674
2886422450,1260295,5851,2396,3455
2886422450,1320322,2396,2098,298
2886422450,1380345,3602,3079,523
2886422450,1440358,3926,2331,1595
2886422450,1500368,2502,3033,-531
2886422450,1560380,7089,2430,4659
2886422450,1620380,7656,2385,5271
2886457716,0,2500,2500,0
2886457716,60007,0,0,0
2886457716,120011,502,348,154
2886457716,180039,2067,1542,525
2886457716,240046,3527,2786,741
2886457716,300078,4267,2781,1486
2886457716,360110,3126,3162,-36
2886457716,420124,1421,1815,-394
2886457716,480135,2487,3490,-1003
2886457716,540149,3565,2515,1050
2886457716,600181,1766,1760,6
2886457716,660195,3125,3365,-240
2886457716,720206,4433,4322,111
2886457716,780212,5190,5198,-8
2886457716,840214,3213,2871,342
2886457716,900232,5171,4253,918
2886457716,960262,4479,4332,147
2886457716,1020280,1784,2265,-481
2886457716,1080311,3408,4128,-720
2886457716,1140316,3913,4353,-440
2886457716,1200341,4390,2722,1668
2886457716,1260369,7049,1613,5436
2886457716,1320389,2101,3069,-968
2886457716,1380420,2419,3719,-1300
2886457716,1440451,6418,3807,2611
2886457716,1500459,5112,3943,1169
2886457716,1560461,5006,2004,3002
2886457716,1620461,7731,2989,4742
2886518924,0,2500,2500,0
2886518924,60024,0,0,0
2886518924,120057,330,942,-612
2886518924,180095,1205,2613,-1408
2886518924,240104,2358,3346,-988
2886518924,300131,2477,2397,80
2886518924,360162,2690,1316,1374
2886518924,420170,1922,3083,-1161
2886518924,480173,3087,4469,-1382
2886518924,540199,4817,1219,3598
2886518924,600221,2172,2987,-815
2886518924,660253,2625,3148,-523
2886518924,720277,3621,2459,1162
2886518924,780295,4060,2476,1584
2886518924,840303,5801,1435,4366
2886518924,900306,5294,1292,4002
2886518924,960339,3866,2420,1446
2886518924,1020368,3012,4106,-1094
2886518924,1080400,3052,2768,284
2886518924,1140409,5637,3067,2570
2886518924,1200430,5418,2830,2588
2886518924,1260431,6321,2903,3418
2886518924,1320442,4161,2233,1928
2886518924,1380451,4407,3937,470
2886518924,1440454,3200,5733,-2533
2886518924,1500472,3570,1573,1997
2886518924,1560497,6034,2713,3321
2886518924,1620497,7340,2534,4806
2886562789,0,2500,2500,0
2886562789,60008,0,500,-500
2886562789,120013,336,534,-198
2886562789,180070,1840,1532,308
2886562789,240072,2089,2932,-843
2886562789,300082,3713,4836,-1123
2886562789,360111,2534,1046,1488
2886562789,420114,5182,1519,3663
2886562789,480124,3346,3064,282
2886562789,540135,5214,2891,2323
2886562789,600147,2296,3514,-1218
2886562789,660148,3069,2176,893
2886562789,720169,4426,2775,1651
2886562789,780177,4275,3039,1236
2886562789,840190,3443,2203,1240
2886562789,900216,2580,2697,-117
2886562789,960245,4930,2404,2526
2886562789,1020264,3314,5831,-2517
2886562789,1080279,4441,2172,2269
2886562789,1140290,3117,3830,-713
2886562789,1200307,2553,5994,-3441
2886562789,1260327,5298,1365,3933
2886562789,1320348,5075,2614,2461
2886562789,1380379,6357,3897,2460
2886562789,1440382,2208,3404,-1196
2886562789,1500387,3071,3545,-474
2886562789,1560399,6127,2255,3872
2886562789,1620399,7747,1356,6391
2886589013,0,2500,2500,0
2886589013,60022,0,0,0
2886589013,120039,458,373,85
2886589013,180041,1782,1582,200
2886589013,240060,3194,2977,217
2886589013,300066,3376,3430,-54
2886589013,360079,2127,2697,-570
2886589013,420088,982,2059,-1077
2886589013,480114,2295,3406,-1111
2886589013,540141,2290,3456,-1166
2886589013,600142,3620,4794,-1174
2886589013,660165,3642,6285,-2643
2886589013,720173,4361,3567,794
2886589013,780192,1885,4738,-2853
2886589013,840203,3084,5653,-2569
2886589013,900235,4255,3154,1101
2886589013,960249,2545,1222,1323
2886589013,1020258,2519,2595,-76
2886589013,1080284,5757,1133,4624
2886589013,1140301,8711,3090,5621
2886589013,1200304,6522,2947,3575
2886589013,1260310,3979,4057,-78
2886589013,1320341,4876,2390,2486
2886589013,1380354,5604,2476,3128
2886589013,1440375,2923,3094,-171
2886589013,1500380,3179,3025,154
2886589013,1560411,7154,2739,4415
2886589013,1620418,9775,3809,5966
2886640359,0,2500,2500,0
2886640359,60019,0,30,-30
2886640359,120050,423,457,-34
2886640359,180087,1613,1618,-5
2886640359,240095,3616,2212,1404
2886640359,300101,1609,2665,-1056
2886640359,360131,2250,2014,236
2886640359,420136,2944,3467,-523
2886640359,480141,3433,1634,1799
2886640359,540147,1748,1795,-47
2886640359,600148,3097,2112,985
2886640359,660153,2304,1737,567
2886640359,720175,4514,2613,1901
2886640359,780199,2253,2558,-305
2886640359,840218,2969,2690,279
2886640359,900245,5070,3087,1983
2886640359,960268,1959,1650,309
2886640359,1020279,3677,4597,-920
2886640359,1080279,3336,2019,1317
2886640359,1140309,3372,2741,631
2886640359,1200321,3213,4539,-1326
2886640359,1260351,2482,2266,216
2886640359,1320378,2226,4172,-1946
2886640359,1380385,4207,2265,1942
2886640359,1440417,5124,1846,3278
2886640359,1500430,9451,2775,6676
2886640359,1560459,5828,5183,645
2886640359,1620459,5106,5372,-266
2886641763,0,2500,2500,0
2886641763,60010,0,0,0
2886641763,120024,470,502,-32
2886641763,180097,2238,1741,497
2886641763,240107,3754,1853,1901
2886641763,300110,4003,3673,330
2886641763,360119,1584,4170,-2586
2886641763,420147,3439,1216,2223
2886641763,480148,3433,2415,1018
2886641763,540150,4205,1677,2528
2886641763,600170,5381,3023,2358
2886641763,660171,3135,3372,-237
2886641763,720183,3566,2203,1363
2886641763,780184,4515,1087,3428
2886641763,840210,3346,2669,677
2886641763,900241,4282,3391,891
2886641763,960263,4642,4385,257
2886641763,1020287,2479,4077,-1598
2886641763,1080319,4466,5740,-1274
2886641763,1140331,4606,2286,2320
2886641763,1200343,5824,3192,2632
2886641763,1260371,5002,2996,2006
2886641763,1320408,3026,3741,-715
2886641763,1380434,4633,4233,400
